seq,anchorId,range,rssi,sec,nsec
29,3,5578,-88.99791556508443,496,73000000
30,0,7314,-92.43111473910288,496,159000000
30,1,1959,-87.82621819079098,496,165000000
30,3,5327,-88.74160283989495,496,168000000
31,0,7348,-92.95809847138104,496,260000000
31,1,1920,-88.510607796711,496,265000000
31,3,5355,-87.38764436659451,496,278000000
32,0,7289,-94.11719708810423,496,360000000
32,1,1936,-87.89050224255148,496,364000000
32,3,5375,-89.32626438946994,496,376000000
33,0,7414,-91.55423106029149,496,460000000
33,1,1959,-88.54896938298901,496,466000000
33,3,5406,-88.50187410993318,496,471000000
34,0,7390,-91.0178915013409,496,561000000
34,1,1980,-88.09036846975047,496,566000000
34,3,5392,-88.6875823701173,496,569000000
35,0,7371,-91.8176283738457,496,660000000
35,1,1979,-88.17224121731503,496,667000000
35,3,5437,-88.6426393006335,496,673000000
36,0,7406,-92.28798892779398,496,759000000
36,1,1967,-88.29430391401229,496,766000000
36,3,5579,-89.62345714868366,496,767000000
37,0,7397,-92.09120607629389,496,860000000
37,1,1971,-87.78961820816224,496,867000000
37,3,5646,-87.9112496171667,496,874000000
38,0,7401,-92.02574164722994,496,960000000
38,1,1963,-88.7387349750691,496,963000000
38,3,5671,-88.42153913430852,496,966000000
39,0,7405,-91.99098476039374,497,60000000
39,1,1964,-87.41161749852553,497,64000000
39,3,5671,-88.61312759166906,497,67000000
40,0,7356,-91.81019241680724,497,160000000
40,1,1971,-88.18486214330007,497,163000000
40,3,5697,-87.45373739098856,497,167000000
41,0,7373,-92.78525498134624,497,260000000
41,1,2005,-89.00019890012764,497,267000000
41,3,5707,-88.14879508407631,497,270000000
42,0,7367,-91.65732977568544,497,360000000
42,1,1987,-87.66833132371046,497,361000000
42,3,5746,-88.04395096615129,497,375000000
43,0,7340,-91.45575938985564,497,459000000
43,1,1969,-89.03469235346432,497,463000000
43,3,5549,-88.78212307523299,497,470000000
44,0,7328,-92.95296263328906,497,560000000
44,1,2044,-88.27933251306385,497,565000000
44,3,5546,-88.76501959993863,497,567000000
45,0,7316,-93.57287363519325,497,659000000
45,1,1991,-88.03756532617986,497,673000000
45,3,5605,-87.97373136134874,497,675000000
46,0,7357,-93.57295824483587,497,760000000
46,1,2027,-87.94310472855895,497,763000000
46,3,5620,-87.61183290508218,497,767000000
47,0,7291,-93.97396614767015,497,859000000
47,1,2018,-88.85370273480535,497,868000000
47,3,5629,-87.88175949721744,497,870000000
48,0,7283,-93.52949952076628,497,959000000
48,1,2020,-87.78521402667796,497,963000000
48,3,5638,-87.87848515681769,497,964000000
49,0,7342,-92.95769972511648,498,60000000
49,1,1999,-87.93288643999915,498,63000000
49,3,5503,-88.13757562922838,498,66000000
50,0,7407,-92.3312418559912,498,160000000
50,1,2039,-87.46304661418549,498,168000000
50,3,5511,-89.08785456928553,498,172000000
51,0,7376,-91.28111974183962,498,261000000
51,1,2021,-88.34110921190705,498,263000000
51,3,5513,-89.08123596631653,498,271000000
52,0,7383,-91.74474657327175,498,359000000
52,1,2028,-88.02764645379206,498,363000000
52,3,5522,-88.21985676751189,498,366000000
53,0,7392,-92.4558426833005,498,460000000
53,1,2073,-88.69121507312772,498,466000000
53,3,5505,-88.09398928104144,498,468000000
54,0,7403,-92.42641276508908,498,560000000
54,1,2035,-88.68749870908752,498,566000000
54,3,5492,-88.35131807978016,498,568000000
55,0,7385,-91.58575989193052,498,660000000
55,1,2048,-88.63193551262236,498,668000000
55,3,5936,-89.06874868764865,498,671000000
56,0,7374,-92.13119928667356,498,760000000
56,1,2111,-87.96322098376724,498,761000000
56,3,5947,-88.25096490562605,498,774000000
57,0,7342,-92.01699919970804,498,860000000
57,1,2055,-88.14289462787502,498,863000000
57,3,5959,-88.85462429383888,498,875000000
58,0,7388,-92.08693211551063,498,958000000
58,1,2085,-87.89778701456434,498,963000000
58,3,6015,-88.4368151860566,498,965000000
59,0,7378,-90.4364394845218,499,60000000
59,1,2072,-88.4699980495188,499,66000000
59,3,6016,-88.97553366270795,499,69000000
60,0,7367,-92.89103458380347,499,160000000
60,1,2119,-87.77591637413379,499,162000000
60,3,6056,-88.75081416735435,499,172000000
61,0,7361,-91.74719015578845,499,260000000
61,1,2116,-88.61453137623985,499,262000000
61,3,6053,-88.71170617612937,499,264000000
62,0,7352,-92.92420955284214,499,360000000
62,1,2107,-87.63890998905379,499,365000000
62,3,5972,-88.68343083260258,499,369000000
63,0,7333,-93.4000608889331,499,460000000
63,1,2138,-87.70144796285196,499,471000000
63,3,5955,-88.8302062249133,499,474000000
64,0,7346,-93.13932223958004,499,560000000
64,1,2117,-88.35496666759235,499,562000000
64,3,6026,-88.59862224196903,499,572000000
65,0,7328,-92.87382474210868,499,660000000
65,1,2137,-87.91207828140605,499,662000000
65,3,6035,-88.50915571923743,499,667000000
66,0,7327,-92.70139869627964,499,760000000
66,1,2139,-88.31537324240472,499,762000000
66,3,6052,-88.44278012689632,499,766000000
67,0,7361,-93.13596055350058,499,860000000
67,1,2129,-88.7939365134627,499,871000000
67,3,6089,-88.50604930679346,499,871000000
68,0,7365,-93.2930851665792,499,960000000
68,1,2121,-88.13652397059343,499,968000000
68,3,5886,-88.71086261693696,499,971000000
69,0,7319,-93.35674848100868,500,60000000
69,1,2133,-88.7329059407438,500,64000000
69,3,5911,-88.16649046797144,500,67000000
70,0,7324,-93.2487413277092,500,160000000
70,1,2157,-88.58119779220586,500,167000000
70,3,5951,-87.38880994435038,500,172000000
71,0,7339,-93.35407652582484,500,260000000
71,1,2162,-87.8010531133818,500,263000000
71,3,5971,-88.07083146456475,500,273000000
72,0,7309,-92.96450288048834,500,362000000
72,1,2158,-88.59645217003884,500,425000000
72,3,5966,-88.51575152529308,500,427000000
73,0,7303,-93.79377547380324,500,459000000
73,1,2182,-88.54771137584018,500,469000000
73,3,6008,-88.84513223508857,500,471000000
74,0,7324,-93.0390025194023,500,560000000
74,1,2236,-88.7094967675368,500,563000000
74,3,6001,-88.54358600310177,500,566000000
75,0,7316,-94.27056044931264,500,659000000
75,1,2190,-88.262025273422,500,663000000
75,3,6065,-89.14135312542454,500,664000000
76,0,7301,-92.33540918960487,500,760000000
76,1,2202,-87.97366535345046,500,764000000
76,3,6026,-88.22541281852607,500,766000000
77,0,7336,-93.70231106730944,500,859000000
77,1,2213,-88.20738632346927,500,866000000
77,3,6000,-88.29060030378997,500,868000000
78,0,7313,-93.61460395992812,500,960000000
78,1,2235,-88.40599097880343,500,962000000
78,3,6050,-88.54207158602425,500,974000000
79,0,7291,-92.89054927270531,501,60000000
79,1,2265,-87.72499477011846,501,62000000
79,3,5991,-89.18005954199131,501,76000000
80,0,7319,-93.16022727030904,501,160000000
80,1,2240,-88.58597971341133,501,163000000
80,3,6101,-88.886393311099,501,165000000
81,0,7263,-93.29407896863869,501,260000000
81,1,2241,-88.16191050056828,501,268000000
81,3,6385,-92.52696139291378,501,271000000
82,0,7314,-93.05973268587115,501,360000000
82,1,2283,-88.28139015613777,501,363000000
82,3,6381,-91.6040566679848,501,374000000
83,0,7284,-92.63119043804294,501,460000000
83,1,2266,-88.32915993030582,501,464000000
83,3,6399,-91.60108474678852,501,467000000
84,0,7300,-93.45977150128311,501,559000000
84,1,2286,-88.63970816145392,501,568000000
84,3,6454,-91.82952817207864,501,575000000
85,0,7290,-92.99940507094254,501,660000000
85,1,2293,-87.88377133815843,501,663000000
85,3,6410,-91.77378011036495,501,672000000
86,0,7277,-93.3425741502567,501,759000000
86,1,2279,-88.18746802730767,501,764000000
86,3,6452,-91.38994788337672,501,766000000
87,0,7273,-92.99270818523448,501,860000000
87,1,2302,-88.08894480094217,501,865000000
87,3,6259,-92.75759125685536,501,879000000
88,0,7274,-93.10152949553262,501,960000000
88,1,2327,-87.86530405130395,501,965000000
88,3,6295,-92.25910769635718,501,967000000
89,0,7254,-93.5168714443111,502,60000000
89,1,2334,-87.09548304317477,502,62000000
89,3,6308,-92.73586166970534,502,75000000
90,0,7285,-92.38085721501686,502,160000000
90,1,2334,-88.57005828329987,502,164000000
90,3,6328,-91.27747342212773,502,167000000
91,0,7265,-93.87688229864828,502,260000000
91,1,2320,-87.78096471251939,502,267000000
91,3,6339,-91.61267160893412,502,271000000
92,0,6883,-89.99922062180721,502,360000000
92,1,2372,-88.96542512271793,502,369000000
92,3,6328,-92.79277897902524,502,372000000
93,0,6885,-89.80102862844525,502,459000000
93,1,2349,-87.72072468201037,502,459000000
93,3,6569,-88.87751695392151,502,472000000
94,0,6845,-90.41800173546048,502,560000000
94,1,2388,-88.13054216987784,502,566000000
94,3,6577,-88.97301609981446,502,577000000
95,0,6859,-90.101524805292,502,660000000
95,1,2428,-88.32640299623459,502,663000000
95,3,6601,-89.2839848825927,502,665000000
96,0,6878,-90.08791648246006,502,760000000
96,1,2452,-88.42999117896638,502,764000000
96,3,6669,-89.66536486555523,502,775000000
97,0,6807,-90.42016028242868,502,859000000
97,1,2461,-87.83746408009257,502,863000000
97,3,6674,-89.62561382771311,502,868000000
98,0,6847,-90.20068398090396,502,960000000
98,1,2461,-88.69941639675744,502,965000000
98,3,6465,-92.31371156377224,502,967000000
99,0,6843,-89.91320652371861,503,60000000
99,1,2455,-88.3256443048843,503,67000000
99,3,6475,-89.87005539754689,503,70000000
100,0,6816,-89.54733302919038,503,160000000
100,1,2455,-88.78148977438931,503,163000000
100,3,6499,-89.22234025678407,503,165000000
101,0,6839,-89.33437458840365,503,260000000
101,1,2506,-88.42530540316446,503,264000000
101,3,6527,-89.52356175186954,503,264000000
102,0,6810,-89.33792262156705,503,360000000
102,1,2471,-88.94991443950812,503,365000000
102,3,6680,-89.45386493399316,503,367000000
103,0,6811,-89.76790061304975,503,460000000
103,1,2501,-88.11415864265197,503,463000000
103,3,6733,-90.395717148231,503,473000000
104,0,6817,-90.626431053573,503,561000000
104,1,2579,-88.25693988568064,503,565000000
104,3,6716,-89.34689826961588,503,565000000
105,0,6803,-89.86367432015412,503,659000000
105,1,2537,-88.30286845497932,503,663000000
105,3,6771,-90.56764555937336,503,667000000
106,0,6787,-89.62994056647013,503,760000000
106,1,2589,-87.86421216639843,503,768000000
106,3,6698,-90.331948745119,503,775000000
107,0,6780,-89.74171037077892,503,860000000
107,1,2567,-88.90377916308842,503,862000000
107,3,6699,-90.43081121650596,503,874000000
108,0,6780,-89.44311093196387,503,960000000
108,1,2606,-87.99821731556388,503,963000000
108,3,6720,-89.52084256349146,503,966000000
109,0,6731,-89.02321594069689,504,59000000
109,1,2608,-88.84926460331906,504,66000000
109,3,6765,-90.03952939658937,504,75000000
110,0,6751,-90.58261149993716,504,160000000
110,1,2591,-88.49943576133546,504,165000000
110,3,6805,-89.77991411858143,504,167000000
111,0,6757,-90.34325878608068,504,260000000
111,1,2656,-88.6536549077571,504,269000000
111,3,6681,-90.1813680475073,504,272000000
112,0,6724,-89.84262316774642,504,358000000
112,1,2671,-88.39662269093986,504,376000000
112,3,6719,-89.84008230346053,504,379000000
113,0,6767,-90.62165893591568,504,460000000
113,1,2647,-88.70733876870658,504,464000000
113,3,6731,-90.71795741895484,504,474000000
114,0,6754,-89.36099432271028,504,560000000
114,1,2706,-88.99436244572279,504,562000000
114,3,6750,-89.36278544386973,504,566000000
115,0,6728,-89.7860617072349,504,660000000
115,1,2730,-89.15553667409533,504,669000000
115,3,6801,-89.88362993888771,504,672000000
116,0,6727,-90.38500347821828,504,759000000
116,1,2782,-88.33048035401711,504,763000000
116,3,6802,-89.77344107412776,504,768000000
117,0,6742,-88.93761170610162,504,859000000
117,1,2777,-88.26266139799147,504,879000000
117,3,6845,-90.08792225483944,504,883000000
118,0,6685,-89.77730789883913,504,959000000
118,1,2782,-88.3085800015966,504,963000000
118,3,6887,-90.2440504431504,504,966000000
119,0,6740,-89.94408527417619,505,60000000
119,1,2800,-88.24891415813147,505,78000000
119,3,7268,-93.71439301859026,505,85000000
120,0,6722,-88.60053665185681,505,160000000
120,1,2786,-87.84178024920402,505,161000000
120,3,7271,-92.59436822467936,505,166000000
121,0,6722,-90.16324916733734,505,260000000
121,1,2822,-88.85525774089925,505,263000000
121,3,7280,-93.34135937498036,505,277000000
122,0,6658,-89.85404939572096,505,360000000
122,1,2809,-88.8189948649071,505,364000000
122,3,7322,-93.4965488875402,505,367000000
123,0,6725,-89.897939340934,505,459000000
123,1,2817,-87.6918220724874,505,469000000
123,3,7330,-93.42637470336344,505,480000000
124,0,6667,-89.84249722379714,505,561000000
124,1,2837,-87.42327090330656,505,566000000
124,3,7304,-94.14492274405008,505,573000000
125,0,6697,-89.10407687988659,505,660000000
125,1,2880,-88.25112158373287,505,663000000
125,3,7289,-92.7054233655456,505,674000000
126,0,6636,-90.2166803508252,505,759000000
126,1,2900,-88.17878650801394,505,767000000
126,3,7396,-91.45246966819774,505,769000000
127,0,6699,-89.68297133326348,505,860000000
127,1,2918,-87.9389112136726,505,867000000
127,3,7409,-91.4220348844253,505,876000000
128,0,6696,-89.66131526503486,505,959000000
128,1,2935,-88.3432184219727,505,967000000
128,3,7324,-92.9212686475299,505,969000000
129,0,6683,-89.65955974882435,506,60000000
129,1,2925,-87.94935300626426,506,71000000
129,3,7364,-93.36339183398768,506,73000000
130,0,6668,-89.36588837228555,506,159000000
130,1,2940,-87.7047553845669,506,162000000
130,3,7394,-91.81264270058928,506,166000000
131,0,6624,-89.60224857543463,506,254000000
131,1,2984,-87.76676392527143,506,264000000
131,3,7384,-91.6952855683633,506,264000000
132,0,6750,-90.19176095357368,506,360000000
132,1,3041,-87.94446279338129,506,364000000
132,3,7309,-94.12606323145285,506,364000000
133,0,6795,-89.8791625517197,506,460000000
133,1,3011,-88.28487087626083,506,469000000
133,3,7309,-93.68635197463628,506,471000000
134,0,6751,-90.53581476271336,506,560000000
134,1,3043,-87.83671585598401,506,562000000
134,3,7338,-93.53719412498135,506,566000000
135,0,6803,-90.12449428132642,506,660000000
135,1,3057,-87.7633379004465,506,662000000
135,3,7327,-93.57893691296589,506,662000000
136,0,6726,-89.56637553436057,506,760000000
136,1,3036,-88.50154387880809,506,764000000
136,3,7375,-94.04895423320424,506,766000000
137,0,6747,-90.12706018857108,506,860000000
137,1,3044,-87.63207201059869,506,866000000
137,3,7356,-92.51108621223784,506,877000000
138,0,6803,-89.9432112881497,506,960000000
138,1,3085,-88.34181593070778,506,962000000
138,3,7358,-91.74805299647112,506,965000000
139,0,6749,-89.73796084398089,507,60000000
139,1,3032,-89.13995363952581,507,64000000
139,3,7375,-92.15456691170166,507,79000000
140,0,6687,-89.8893624213059,507,160000000
140,1,3049,-88.0394831429061,507,164000000
140,3,7349,-92.44399672447084,507,166000000
141,0,6746,-89.80676699934921,507,260000000
141,1,3043,-88.09352570308178,507,270000000
141,3,7432,-92.02567314711956,507,270000000
142,0,6729,-90.27779598240068,507,360000000
142,1,3044,-88.76787528428522,507,361000000
142,3,7349,-91.4930437259812,507,374000000
143,0,6729,-90.04412715309157,507,460000000
143,1,3042,-87.84786745450278,507,468000000
143,3,7320,-91.97768209251088,507,474000000
144,0,6753,-89.05807141401405,507,560000000
144,1,3062,-87.75466143992472,507,564000000
144,3,7309,-91.45995205641944,507,567000000
145,0,6746,-89.39467075684499,507,660000000
145,1,2993,-88.34936198358687,507,679000000
145,3,7360,-91.83710208868874,507,682000000
146,0,6728,-89.69820015633287,507,760000000
146,1,3012,-88.60274644646576,507,772000000
146,3,7369,-92.3986097229962,507,779000000
147,0,6744,-89.81102247394904,507,857000000
147,1,3047,-87.54299097068088,507,870000000
147,3,7355,-91.52705747819068,507,872000000
148,0,6745,-89.92348015074413,507,960000000
148,1,2994,-88.29765398161969,507,961000000
148,3,7330,-91.52155718141414,507,974000000
149,0,6684,-90.0843860338526,508,60000000
149,1,3022,-88.35182976692629,508,61000000
149,3,7392,-91.66636033651382,508,65000000
150,0,6741,-89.82523578482454,508,160000000
150,1,2988,-88.9255346630716,508,163000000
150,3,7383,-91.25963291760912,508,165000000
151,0,6721,-89.88621316483203,508,260000000
151,1,3024,-87.87103651621788,508,264000000
151,3,7371,-91.63488001826678,508,267000000
152,0,6706,-90.01251555628603,508,360000000
152,1,3081,-88.2747526173979,508,364000000
152,3,7375,-92.5816312581506,508,367000000
153,0,6719,-89.48882718364962,508,460000000
153,1,3027,-88.08500776125219,508,465000000
153,3,7376,-91.51757653939316,508,466000000
154,0,6739,-89.49651712298792,508,560000000
154,1,3013,-88.0253518015483,508,562000000
154,3,7358,-91.08731507494504,508,565000000
155,0,6718,-90.67173673969026,508,660000000
155,1,3011,-88.67191759444881,508,670000000
155,3,7395,-93.27117619667104,508,673000000
156,0,6732,-89.69623276552574,508,760000000
156,1,3053,-88.5669536061658,508,762000000
156,3,7407,-92.85855274536328,508,773000000
157,0,6716,-90.14848775676418,508,859000000
157,1,3046,-86.92920335411581,508,865000000
157,3,7356,-91.75491715469784,508,868000000
158,0,6747,-88.82041601839393,508,960000000
158,1,3027,-88.56434925967878,508,965000000
158,3,7381,-90.86934544814486,508,966000000
159,0,6682,-91.04559237634862,509,60000000
159,1,3031,-87.87770505329043,509,71000000
159,3,7317,-91.3754796078635,509,74000000
160,0,6718,-89.74243703940354,509,160000000
160,1,3043,-88.00397492007623,509,170000000
160,3,7372,-91.74575034957158,509,172000000
161,0,6724,-90.20742779918208,509,260000000
161,1,3055,-88.13827629412962,509,263000000
161,3,7336,-91.43320267186212,509,272000000
162,0,6701,-89.64443593822827,509,360000000
162,1,3034,-87.98525819398748,509,363000000
162,3,7358,-91.73989274334173,509,368000000
163,0,6740,-90.44839074312232,509,460000000
163,1,2998,-88.06810703993803,509,472000000
163,3,7399,-91.6930662007868,509,473000000
